pitch_type,zone,stand,type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,bat_score,fld_score,years_since_2015
1,9.0,1,0,0,0,0,0,1,2,4,29,1,0,0,4.4517453798767965
1,5.0,1,1,1,0,0,0,1,2,4,29,2,0,0,4.4517453798767965
2,14.0,1,1,1,1,0,1,0,2,4,29,3,0,0,4.4517453798767965
2,9.0,1,1,1,2,0,1,0,2,4,29,4,0,0,4.4517453798767965
2,6.0,1,1,0,0,0,0,0,0,5,34,1,0,0,4.4517453798767965
2,14.0,1,1,0,1,0,0,0,0,5,34,2,0,0,4.4517453798767965
1,12.0,1,0,0,2,0,0,0,0,5,34,3,0,0,4.4517453798767965
2,14.0,1,0,1,2,0,0,0,0,5,34,4,0,0,4.4517453798767965
2,5.0,1,1,2,2,0,0,0,0,5,34,5,0,0,4.4517453798767965
3,8.0,1,1,2,2,0,0,0,0,5,34,6,0,0,4.4517453798767965
1,6.0,1,1,2,2,0,0,0,0,5,34,7,0,0,4.4517453798767965
2,12.0,1,1,0,0,0,0,0,1,5,35,1,0,0,4.4517453798767965
2,14.0,1,1,0,1,0,0,0,1,5,35,2,0,0,4.4517453798767965
2,14.0,1,0,0,2,0,0,0,1,5,35,3,0,0,4.4517453798767965
2,14.0,1,2,1,2,0,0,0,1,5,35,4,0,0,4.4517453798767965
2,4.0,1,1,0,0,0,0,0,2,5,36,1,0,0,4.4517453798767965
1,12.0,1,1,0,1,0,0,0,2,5,36,2,0,0,4.4517453798767965
2,14.0,1,1,0,2,0,0,0,2,5,36,3,0,0,4.4517453798767965
5,13.0,0,0,0,0,0,0,0,0,6,41,1,0,1,4.4517453798767965
1,4.0,0,1,1,0,0,0,0,0,6,41,2,0,1,4.4517453798767965
2,14.0,0,1,1,1,0,0,0,0,6,41,3,0,1,4.4517453798767965
1,3.0,0,1,1,2,0,0,0,0,6,41,4,0,1,4.4517453798767965
2,14.0,0,1,1,2,0,0,0,0,6,41,5,0,1,4.4517453798767965
3,7.0,0,1,1,2,0,0,0,0,6,41,6,0,1,4.4517453798767965
5,4.0,0,1,0,0,0,0,0,1,6,42,1,0,1,4.4517453798767965
2,9.0,0,1,0,1,0,0,0,1,6,42,2,0,1,4.4517453798767965
2,14.0,0,0,0,2,0,0,0,1,6,42,3,0,1,4.4517453798767965
1,2.0,0,1,1,2,0,0,0,1,6,42,4,0,1,4.4517453798767965
2,8.0,0,2,1,2,0,0,0,1,6,42,5,0,1,4.4517453798767965
1,14.0,1,0,0,0,0,0,0,2,6,43,1,0,1,4.4517453798767965
2,9.0,1,2,1,0,0,0,0,2,6,43,2,0,1,4.4517453798767965
2,9.0,1,1,0,0,0,0,1,2,6,44,1,0,1,4.4517453798767965
1,2.0,1,1,0,1,0,0,1,2,6,44,2,0,1,4.4517453798767965
2,14.0,1,1,0,2,0,0,1,2,6,44,3,0,1,4.4517453798767965
1,12.0,1,1,0,2,0,0,1,2,6,44,4,0,1,4.4517453798767965
1,3.0,0,1,0,0,0,0,0,0,7,50,1,0,3,4.4517453798767965
1,11.0,0,0,0,1,0,0,0,0,7,50,2,0,3,4.4517453798767965
2,14.0,0,1,1,1,0,0,0,0,7,50,3,0,3,4.4517453798767965
1,6.0,0,2,1,2,0,0,0,0,7,50,4,0,3,4.4517453798767965
1,12.0,1,0,0,0,0,0,0,1,7,51,1,0,3,4.4517453798767965
1,5.0,1,1,1,0,0,0,0,1,7,51,2,0,3,4.4517453798767965
1,12.0,1,1,1,1,0,0,0,1,7,51,3,0,3,4.4517453798767965
2,6.0,1,2,1,2,0,0,0,1,7,51,4,0,3,4.4517453798767965
2,14.0,1,1,0,0,0,0,0,2,7,52,1,0,3,4.4517453798767965
1,14.0,1,0,0,1,0,0,0,2,7,52,2,0,3,4.4517453798767965
2,6.0,1,1,1,1,0,0,0,2,7,52,3,0,3,4.4517453798767965
3,4.0,1,2,1,2,0,0,0,2,7,52,4,0,3,4.4517453798767965
1,12.0,1,0,0,0,0,0,0,0,1,1,1,0,0,4.465434633812457
1,2.0,1,1,1,0,0,0,0,0,1,1,2,0,0,4.465434633812457
1,3.0,1,1,1,1,0,0,0,0,1,1,3,0,0,4.465434633812457
1,12.0,1,0,1,2,0,0,0,0,1,1,4,0,0,4.465434633812457
1,14.0,1,0,2,2,0,0,0,0,1,1,5,0,0,4.465434633812457
2,4.0,1,2,3,2,0,0,0,0,1,1,6,0,0,4.465434633812457
1,14.0,1,0,0,0,0,0,0,1,1,2,1,0,0,4.465434633812457
2,7.0,1,1,1,0,0,0,0,1,1,2,2,0,0,4.465434633812457
1,14.0,1,1,1,1,0,0,0,1,1,2,3,0,0,4.465434633812457
2,9.0,1,1,1,2,0,0,0,1,1,2,4,0,0,4.465434633812457
1,12.0,1,1,1,2,0,0,0,1,1,2,5,0,0,4.465434633812457
3,4.0,1,1,1,2,0,0,0,1,1,2,6,0,0,4.465434633812457
2,14.0,1,1,1,2,0,0,0,1,1,2,7,0,0,4.465434633812457
1,7.0,0,1,0,0,0,0,0,2,1,3,1,0,0,4.465434633812457
2,14.0,0,0,0,1,0,0,0,2,1,3,2,0,0,4.465434633812457
1,11.0,0,0,1,1,0,0,0,2,1,3,3,0,0,4.465434633812457
3,14.0,0,0,2,1,0,0,0,2,1,3,4,0,0,4.465434633812457
2,12.0,0,0,3,1,0,0,0,2,1,3,5,0,0,4.465434633812457
1,6.0,1,1,0,0,0,0,1,2,1,4,1,0,0,4.465434633812457
2,14.0,1,0,0,1,0,0,1,2,1,4,2,0,0,4.465434633812457
2,14.0,1,2,1,1,0,0,1,2,1,4,3,0,0,4.465434633812457
1,6.0,1,1,0,0,0,0,0,0,2,11,1,0,3,4.465434633812457
1,3.0,1,1,0,1,0,0,0,0,2,11,2,0,3,4.465434633812457
1,12.0,1,0,0,2,0,0,0,0,2,11,3,0,3,4.465434633812457
2,14.0,1,1,1,2,0,0,0,0,2,11,4,0,3,4.465434633812457
1,13.0,0,0,0,0,0,0,0,1,2,12,1,0,3,4.465434633812457
1,13.0,0,0,1,0,0,0,0,1,2,12,2,0,3,4.465434633812457
1,4.0,0,2,2,0,0,0,0,1,2,12,3,0,3,4.465434633812457
1,1.0,1,0,0,0,0,0,1,1,2,13,1,0,3,4.465434633812457
2,6.0,1,2,1,0,0,0,1,1,2,13,2,0,3,4.465434633812457
1,14.0,1,1,0,0,0,0,0,0,3,22,1,0,7,4.465434633812457
1,14.0,1,1,0,1,0,0,0,0,3,22,2,0,7,4.465434633812457
2,14.0,1,0,0,2,0,0,0,0,3,22,3,0,7,4.465434633812457
2,14.0,1,1,1,2,0,0,0,0,3,22,4,0,7,4.465434633812457
1,4.0,0,1,0,0,0,0,0,1,3,23,1,0,7,4.465434633812457
3,4.0,0,1,0,1,0,0,0,1,3,23,2,0,7,4.465434633812457
1,1.0,0,2,0,2,0,0,0,1,3,23,3,0,7,4.465434633812457
2,11.0,1,0,0,0,0,1,0,1,3,24,1,0,7,4.465434633812457
1,11.0,1,0,1,0,0,1,0,1,3,24,2,0,7,4.465434633812457
1,1.0,1,2,2,0,0,1,0,1,3,24,3,0,7,4.465434633812457
1,6.0,1,1,0,0,0,1,0,2,3,25,1,0,7,4.465434633812457
2,14.0,1,0,0,1,0,1,0,2,3,25,2,0,7,4.465434633812457
2,5.0,1,2,1,1,0,1,0,2,3,25,3,0,7,4.465434633812457
1,11.0,0,0,0,0,0,0,0,0,4,32,1,0,9,4.465434633812457
1,1.0,0,1,1,0,0,0,0,0,4,32,2,0,9,4.465434633812457
1,1.0,0,1,1,1,0,0,0,0,4,32,3,0,9,4.465434633812457
1,11.0,0,0,1,2,0,0,0,0,4,32,4,0,9,4.465434633812457
1,4.0,0,2,2,2,0,0,0,0,4,32,5,0,9,4.465434633812457
2,2.0,1,1,0,0,0,0,0,1,4,33,1,0,9,4.465434633812457
2,5.0,1,2,0,1,0,0,0,1,4,33,2,0,9,4.465434633812457
1,12.0,1,0,0,0,0,0,0,2,4,34,1,0,9,4.465434633812457
2,12.0,1,1,1,0,0,0,0,2,4,34,2,0,9,4.465434633812457
2,14.0,1,0,1,1,0,0,0,2,4,34,3,0,9,4.465434633812457
2,9.0,1,1,2,1,0,0,0,2,4,34,4,0,9,4.465434633812457
1,6.0,1,1,2,2,0,0,0,2,4,34,5,0,9,4.465434633812457
1,14.0,1,0,2,2,0,0,0,2,4,34,6,0,9,4.465434633812457
2,12.0,1,2,3,2,0,0,0,2,4,34,7,0,9,4.465434633812457
1,8.0,0,0,0,0,0,0,0,0,5,38,1,0,9,4.465434633812457
3,4.0,0,1,1,0,0,0,0,0,5,38,2,0,9,4.465434633812457
2,14.0,0,0,1,1,0,0,0,0,5,38,3,0,9,4.465434633812457
3,11.0,0,1,2,1,0,0,0,0,5,38,4,0,9,4.465434633812457
3,6.0,0,1,2,2,0,0,0,0,5,38,5,0,9,4.465434633812457
2,14.0,1,0,0,0,0,0,0,1,5,39,1,0,9,4.465434633812457
2,14.0,1,2,1,0,0,0,0,1,5,39,2,0,9,4.465434633812457
1,3.0,1,1,0,0,0,0,0,2,5,40,1,0,9,4.465434633812457
1,11.0,1,0,0,1,0,0,0,2,5,40,2,0,9,4.465434633812457
2,14.0,1,1,1,1,0,0,0,2,5,40,3,0,9,4.465434633812457
1,12.0,1,0,1,2,0,0,0,2,5,40,4,0,9,4.465434633812457
2,14.0,1,0,2,2,0,0,0,2,5,40,5,0,9,4.465434633812457
2,5.0,1,1,3,2,0,0,0,2,5,40,6,0,9,4.465434633812457
1,4.0,0,1,0,0,0,0,0,0,6,45,1,0,9,4.465434633812457
3,9.0,0,0,0,1,0,0,0,0,6,45,2,0,9,4.465434633812457
3,11.0,0,2,1,1,0,0,0,0,6,45,3,0,9,4.465434633812457
1,3.0,1,1,0,0,0,0,0,1,6,46,1,0,9,4.465434633812457
1,12.0,1,0,0,1,0,0,0,1,6,46,2,0,9,4.465434633812457
3,6.0,1,1,1,1,0,0,0,1,6,46,3,0,9,4.465434633812457
1,3.0,1,1,1,2,0,0,0,1,6,46,4,0,9,4.465434633812457
1,11.0,1,1,0,0,0,0,0,2,6,47,1,0,9,4.465434633812457
1,6.0,1,1,0,1,0,0,0,2,6,47,2,0,9,4.465434633812457
1,12.0,1,0,0,2,0,0,0,2,6,47,3,0,9,4.465434633812457
2,14.0,1,2,1,2,0,0,0,2,6,47,4,0,9,4.465434633812457
3,13.0,0,1,0,0,0,0,0,0,7,53,1,0,9,4.465434633812457
1,1.0,0,1,0,1,0,0,0,0,7,53,2,0,9,4.465434633812457
1,3.0,0,1,0,2,0,0,0,0,7,53,3,0,9,4.465434633812457
3,5.0,0,1,0,2,0,0,0,0,7,53,4,0,9,4.465434633812457
2,14.0,1,0,0,0,0,0,0,1,7,54,1,0,9,4.465434633812457
2,5.0,1,2,1,0,0,0,0,1,7,54,2,0,9,4.465434633812457
1,12.0,1,0,0,0,0,0,0,2,7,55,1,0,9,4.465434633812457
1,3.0,1,1,1,0,0,0,0,2,7,55,2,0,9,4.465434633812457
1,12.0,1,1,1,1,0,0,0,2,7,55,3,0,9,4.465434633812457
1,12.0,1,0,1,2,0,0,0,2,7,55,4,0,9,4.465434633812457
2,14.0,1,0,2,2,0,0,0,2,7,55,5,0,9,4.465434633812457
2,14.0,1,1,3,2,0,0,0,2,7,55,6,0,9,4.465434633812457
2,5.0,1,1,3,2,0,0,0,2,7,55,7,0,9,4.465434633812457
2,9.0,1,2,3,2,0,0,0,2,7,55,8,0,9,4.465434633812457
1,5.0,1,1,0,0,0,0,0,0,1,1,1,0,0,5.295003422313484
1,6.0,1,1,0,1,0,0,0,0,1,1,2,0,0,5.295003422313484
1,12.0,1,0,0,2,0,0,0,0,1,1,3,0,0,5.295003422313484
1,4.0,1,1,1,2,0,0,0,0,1,1,4,0,0,5.295003422313484
1,12.0,1,0,1,2,0,0,0,0,1,1,5,0,0,5.295003422313484
1,5.0,1,1,2,2,0,0,0,0,1,1,6,0,0,5.295003422313484
1,5.0,0,1,0,0,0,0,0,1,1,2,1,0,0,5.295003422313484
3,4.0,0,1,0,1,0,0,0,1,1,2,2,0,0,5.295003422313484
1,1.0,0,1,0,2,0,0,0,1,1,2,3,0,0,5.295003422313484
1,2.0,0,2,0,2,0,0,0,1,1,2,4,0,0,5.295003422313484
1,11.0,0,0,0,0,0,0,0,2,1,3,1,0,0,5.295003422313484
2,14.0,0,0,1,0,0,0,0,2,1,3,2,0,0,5.295003422313484
3,9.0,0,1,2,0,0,0,0,2,1,3,3,0,0,5.295003422313484
3,11.0,0,0,2,1,0,0,0,2,1,3,4,0,0,5.295003422313484
3,11.0,0,0,3,1,0,0,0,2,1,3,5,0,0,5.295003422313484
1,12.0,1,0,0,0,0,0,1,2,1,4,1,0,0,5.295003422313484
2,12.0,1,1,1,0,0,0,1,2,1,4,2,0,0,5.295003422313484
2,14.0,1,1,1,1,0,0,1,2,1,4,3,0,0,5.295003422313484
2,14.0,1,0,1,2,0,0,1,2,1,4,4,0,0,5.295003422313484
2,9.0,1,2,2,2,0,0,1,2,1,4,5,0,0,5.295003422313484
3,4.0,0,1,0,0,0,0,0,0,2,8,1,0,0,5.295003422313484
3,9.0,0,1,0,1,0,0,0,0,2,8,2,0,0,5.295003422313484
3,14.0,0,0,0,2,0,0,0,0,2,8,3,0,0,5.295003422313484
3,14.0,0,1,1,2,0,0,0,0,2,8,4,0,0,5.295003422313484
2,14.0,1,1,0,0,0,0,0,1,2,9,1,0,0,5.295003422313484
1,12.0,1,1,0,1,0,0,0,1,2,9,2,0,0,5.295003422313484
2,14.0,1,0,0,2,0,0,0,1,2,9,3,0,0,5.295003422313484
2,14.0,1,0,1,2,0,0,0,1,2,9,4,0,0,5.295003422313484
2,9.0,1,1,2,2,0,0,0,1,2,9,5,0,0,5.295003422313484
2,14.0,1,0,2,2,0,0,0,1,2,9,6,0,0,5.295003422313484
2,14.0,1,1,3,2,0,0,0,1,2,9,7,0,0,5.295003422313484
1,2.0,1,2,0,0,0,0,0,2,2,10,1,0,0,5.295003422313484
1,2.0,0,1,0,0,0,0,0,0,3,14,1,0,0,5.295003422313484
1,3.0,0,0,0,1,0,0,0,0,3,14,2,0,0,5.295003422313484
1,11.0,0,0,1,1,0,0,0,0,3,14,3,0,0,5.295003422313484
1,3.0,0,2,2,1,0,0,0,0,3,14,4,0,0,5.295003422313484
2,14.0,1,0,0,0,0,0,0,1,3,15,1,0,0,5.295003422313484
2,6.0,1,1,1,0,0,0,0,1,3,15,2,0,0,5.295003422313484
1,12.0,1,1,1,1,0,0,0,1,3,15,3,0,0,5.295003422313484
1,12.0,1,1,1,2,0,0,0,1,3,15,4,0,0,5.295003422313484
1,3.0,1,1,0,0,0,0,0,2,3,16,1,0,0,5.295003422313484
2,6.0,1,1,0,1,0,0,0,2,3,16,2,0,0,5.295003422313484
2,14.0,1,2,0,2,0,0,0,2,3,16,3,0,0,5.295003422313484
2,6.0,0,1,0,0,0,0,0,0,4,21,1,0,0,5.295003422313484
1,2.0,0,1,0,1,0,0,0,0,4,21,2,0,0,5.295003422313484
1,3.0,0,1,0,2,0,0,0,0,4,21,3,0,0,5.295003422313484
3,8.0,0,1,0,2,0,0,0,0,4,21,4,0,0,5.295003422313484
1,14.0,1,0,0,0,0,0,0,1,4,22,1,0,0,5.295003422313484
2,14.0,1,0,1,0,0,0,0,1,4,22,2,0,0,5.295003422313484
2,14.0,1,0,2,0,0,0,0,1,4,22,3,0,0,5.295003422313484
2,9.0,1,1,3,0,0,0,0,1,4,22,4,0,0,5.295003422313484
2,5.0,1,1,3,1,0,0,0,1,4,22,5,0,0,5.295003422313484
3,2.0,1,1,3,2,0,0,0,1,4,22,6,0,0,5.295003422313484
1,14.0,1,1,3,2,0,0,0,1,4,22,7,0,0,5.295003422313484
2,14.0,0,2,0,0,0,0,0,2,4,23,1,0,0,5.295003422313484
1,12.0,1,0,0,0,0,0,0,0,5,28,1,0,0,5.295003422313484
2,14.0,1,1,1,0,0,0,0,0,5,28,2,0,0,5.295003422313484
1,3.0,1,1,1,1,0,0,0,0,5,28,3,0,0,5.295003422313484
2,14.0,1,0,1,2,0,0,0,0,5,28,4,0,0,5.295003422313484
2,14.0,1,1,2,2,0,0,0,0,5,28,5,0,0,5.295003422313484
2,14.0,1,0,0,0,0,0,0,1,5,29,1,0,0,5.295003422313484
2,9.0,1,1,1,0,0,0,0,1,5,29,2,0,0,5.295003422313484
1,6.0,1,1,1,1,0,0,0,1,5,29,3,0,0,5.295003422313484
1,12.0,1,1,1,2,0,0,0,1,5,29,4,0,0,5.295003422313484
5,5.0,0,2,0,0,0,0,0,2,5,30,1,0,0,5.295003422313484
1,2.0,0,1,0,0,0,0,0,0,1,1,1,0,0,5.308692676249144
1,6.0,0,1,0,1,0,0,0,0,1,1,2,0,0,5.308692676249144
1,1.0,0,1,0,2,0,0,0,0,1,1,3,0,0,5.308692676249144
1,13.0,0,0,0,2,0,0,0,0,1,1,4,0,0,5.308692676249144
2,14.0,0,0,1,2,0,0,0,0,1,1,5,0,0,5.308692676249144
2,13.0,0,1,2,2,0,0,0,0,1,1,6,0,0,5.308692676249144
1,1.0,0,0,2,2,0,0,0,0,1,1,7,0,0,5.308692676249144
2,4.0,0,2,3,2,0,0,0,0,1,1,8,0,0,5.308692676249144
1,9.0,1,1,0,0,0,0,0,1,1,2,1,0,0,5.308692676249144
1,3.0,1,1,0,1,0,0,0,1,1,2,2,0,0,5.308692676249144
1,9.0,1,1,0,2,0,0,0,1,1,2,3,0,0,5.308692676249144
2,6.0,1,2,0,2,0,0,0,1,1,2,4,0,0,5.308692676249144
1,6.0,0,2,0,0,0,1,0,1,1,3,1,0,0,5.308692676249144
2,14.0,0,0,0,0,0,1,0,2,1,4,1,0,0,5.308692676249144
1,13.0,0,0,1,0,0,1,0,2,1,4,2,0,0,5.308692676249144
1,4.0,0,2,2,0,0,1,0,2,1,4,3,0,0,5.308692676249144
1,14.0,1,1,0,0,0,0,0,0,2,11,1,0,1,5.308692676249144
1,12.0,1,0,0,1,0,0,0,0,2,11,2,0,1,5.308692676249144
1,12.0,1,0,1,1,0,0,0,0,2,11,3,0,1,5.308692676249144
2,6.0,1,2,2,1,0,0,0,0,2,11,4,0,1,5.308692676249144
3,11.0,0,0,0,0,0,0,0,1,2,12,1,0,1,5.308692676249144
1,2.0,0,1,1,0,0,0,0,1,2,12,2,0,1,5.308692676249144
2,4.0,0,2,1,1,0,0,0,1,2,12,3,0,1,5.308692676249144
2,14.0,1,1,0,0,0,0,0,2,2,13,1,0,1,5.308692676249144
2,14.0,1,1,0,1,0,0,0,2,2,13,2,0,1,5.308692676249144
1,12.0,1,1,0,2,0,0,0,2,2,13,3,0,1,5.308692676249144
1,2.0,0,1,0,0,0,0,0,0,3,17,1,0,1,5.308692676249144
3,6.0,0,1,0,1,0,0,0,0,3,17,2,0,1,5.308692676249144
3,11.0,0,1,0,2,0,0,0,0,3,17,3,0,1,5.308692676249144
3,14.0,0,1,0,2,0,0,0,0,3,17,4,0,1,5.308692676249144
3,2.0,0,1,0,0,0,0,0,1,3,18,1,0,1,5.308692676249144
1,2.0,0,1,0,1,0,0,0,1,3,18,2,0,1,5.308692676249144
3,13.0,0,0,0,2,0,0,0,1,3,18,3,0,1,5.308692676249144
3,7.0,0,1,1,2,0,0,0,1,3,18,4,0,1,5.308692676249144
1,1.0,0,0,0,0,0,0,0,2,3,19,1,0,1,5.308692676249144
3,13.0,0,0,1,0,0,0,0,2,3,19,2,0,1,5.308692676249144
3,8.0,0,1,2,0,0,0,0,2,3,19,3,0,1,5.308692676249144
3,1.0,0,1,2,1,0,0,0,2,3,19,4,0,1,5.308692676249144
3,14.0,0,0,2,2,0,0,0,2,3,19,5,0,1,5.308692676249144
3,7.0,0,1,3,2,0,0,0,2,3,19,6,0,1,5.308692676249144
3,14.0,0,0,3,2,0,0,0,2,3,19,7,0,1,5.308692676249144
1,2.0,1,1,0,0,0,0,1,2,3,20,1,0,1,5.308692676249144
1,12.0,1,0,0,1,0,0,1,2,3,20,2,0,1,5.308692676249144
1,14.0,1,1,0,0,0,0,0,0,4,25,1,0,1,5.308692676249144
1,14.0,1,1,0,1,0,0,0,0,4,25,2,0,1,5.308692676249144
1,14.0,1,2,0,2,0,0,0,0,4,25,3,0,1,5.308692676249144
3,4.0,0,1,0,0,0,0,0,1,4,26,1,0,1,5.308692676249144
1,4.0,0,0,0,1,0,0,0,1,4,26,2,0,1,5.308692676249144
3,13.0,0,1,1,1,0,0,0,1,4,26,3,0,1,5.308692676249144
3,1.0,0,2,1,2,0,0,0,1,4,26,4,0,1,5.308692676249144
1,3.0,0,1,0,0,0,1,0,1,4,27,1,0,1,5.308692676249144
1,1.0,0,0,0,1,0,1,0,1,4,27,2,0,1,5.308692676249144
3,13.0,0,1,1,1,0,1,0,1,4,27,3,0,1,5.308692676249144
1,7.0,0,0,1,2,0,1,0,1,4,27,4,0,1,5.308692676249144
3,7.0,0,2,2,2,0,1,0,1,4,27,5,0,1,5.308692676249144
2,12.0,1,1,0,0,0,1,0,1,4,28,1,1,1,5.308692676249144
2,14.0,1,1,0,1,0,1,0,1,4,28,2,1,1,5.308692676249144
1,3.0,1,1,0,2,0,1,0,1,4,28,3,1,1,5.308692676249144
2,14.0,1,0,0,2,0,1,0,1,4,28,4,1,1,5.308692676249144
1,14.0,1,1,1,2,1,0,0,1,4,28,5,1,1,5.308692676249144
2,14.0,1,0,1,2,1,0,0,1,4,28,6,1,1,5.308692676249144
2,14.0,1,2,2,2,1,0,0,1,4,28,7,1,1,5.308692676249144
1,2.0,0,1,0,0,1,0,0,2,4,29,1,1,1,5.308692676249144
1,12.0,0,0,0,1,1,0,0,2,4,29,2,1,1,5.308692676249144
2,14.0,0,1,1,1,1,0,0,2,4,29,3,1,1,5.308692676249144
2,14.0,0,0,1,2,1,0,0,2,4,29,4,1,1,5.308692676249144
1,4.0,0,1,2,2,0,0,0,2,4,29,5,2,1,5.308692676249144
3,7.0,0,1,2,2,0,0,0,2,4,29,6,2,1,5.308692676249144
2,5.0,0,1,2,2,0,0,0,2,4,29,7,2,1,5.308692676249144
5,13.0,0,2,2,2,0,0,0,2,4,29,8,2,1,5.308692676249144
1,3.0,1,1,0,0,0,0,0,0,5,34,1,2,1,5.308692676249144
1,6.0,1,2,0,1,0,0,0,0,5,34,2,2,1,5.308692676249144
5,4.0,0,1,0,0,0,0,0,1,5,35,1,2,1,5.308692676249144
2,12.0,0,0,0,1,0,0,0,1,5,35,2,2,1,5.308692676249144
1,5.0,0,1,1,1,0,0,0,1,5,35,3,2,1,5.308692676249144
5,14.0,0,0,1,2,0,0,0,1,5,35,4,2,1,5.308692676249144
3,13.0,0,0,2,2,0,0,0,1,5,35,5,2,1,5.308692676249144
3,5.0,0,1,3,2,0,0,0,1,5,35,6,2,1,5.308692676249144
5,14.0,0,0,0,0,0,0,0,2,5,36,1,2,1,5.308692676249144
3,1.0,0,1,1,0,0,0,0,2,5,36,2,2,1,5.308692676249144
3,4.0,0,2,1,1,0,0,0,2,5,36,3,2,1,5.308692676249144
1,11.0,0,0,0,0,0,0,0,0,6,42,1,2,2,5.308692676249144
5,13.0,0,0,1,0,0,0,0,0,6,42,2,2,2,5.308692676249144
1,5.0,0,1,2,0,0,0,0,0,6,42,3,2,2,5.308692676249144
1,1.0,0,2,2,1,0,0,0,0,6,42,4,2,2,5.308692676249144
2,14.0,1,0,0,0,0,0,0,1,6,43,1,2,2,5.308692676249144
1,2.0,1,2,1,0,0,0,0,1,6,43,2,2,2,5.308692676249144
5,7.0,0,2,0,0,0,0,0,2,6,44,1,2,2,5.308692676249144
1,14.0,1,1,0,0,0,0,0,0,1,6,1,0,0,5.322381930184805
1,5.0,1,1,0,1,0,0,0,0,1,6,2,0,0,5.322381930184805
2,14.0,1,0,0,2,0,0,0,0,1,6,3,0,0,5.322381930184805
2,14.0,1,0,1,2,0,0,0,0,1,6,4,0,0,5.322381930184805
2,14.0,1,0,2,2,0,0,0,0,1,6,5,0,0,5.322381930184805
2,14.0,1,1,3,2,0,0,0,0,1,6,6,0,0,5.322381930184805
5,4.0,0,1,0,0,0,0,0,1,1,7,1,0,0,5.322381930184805
1,12.0,0,0,0,1,0,0,0,1,1,7,2,0,0,5.322381930184805
3,1.0,0,2,1,1,0,0,0,1,1,7,3,0,0,5.322381930184805
2,14.0,0,1,0,0,0,0,0,2,1,8,1,0,0,5.322381930184805
1,3.0,0,1,0,1,0,0,0,2,1,8,2,0,0,5.322381930184805
5,8.0,0,1,0,2,0,0,0,2,1,8,3,0,0,5.322381930184805
1,12.0,1,0,0,0,0,0,0,0,2,12,1,0,0,5.322381930184805
1,14.0,1,0,1,0,0,0,0,0,2,12,2,0,0,5.322381930184805
2,14.0,1,0,2,0,0,0,0,0,2,12,3,0,0,5.322381930184805
1,14.0,1,1,3,0,0,0,0,0,2,12,4,0,0,5.322381930184805
1,5.0,1,1,3,1,0,0,0,0,2,12,5,0,0,5.322381930184805
1,8.0,1,1,3,2,0,0,0,0,2,12,6,0,0,5.322381930184805
2,4.0,1,1,3,2,0,0,0,0,2,12,7,0,0,5.322381930184805
1,5.0,1,1,3,2,0,0,0,0,2,12,8,0,0,5.322381930184805
5,8.0,1,1,3,2,0,0,0,0,2,12,9,0,0,5.322381930184805
2,6.0,0,1,0,0,0,0,0,1,2,13,1,0,0,5.322381930184805
1,2.0,0,1,0,1,0,0,0,1,2,13,2,0,0,5.322381930184805
3,14.0,0,0,0,2,0,0,0,1,2,13,3,0,0,5.322381930184805
2,2.0,0,2,1,2,0,0,0,1,2,13,4,0,0,5.322381930184805
1,14.0,1,0,0,0,0,0,0,2,2,14,1,0,0,5.322381930184805
2,3.0,1,1,1,0,0,0,0,2,2,14,2,0,0,5.322381930184805
2,6.0,1,1,1,1,0,0,0,2,2,14,3,0,0,5.322381930184805
1,6.0,1,2,1,2,0,0,0,2,2,14,4,0,0,5.322381930184805
2,5.0,1,1,0,0,0,0,1,2,2,15,1,0,0,5.322381930184805
2,12.0,1,1,0,1,0,0,1,2,2,15,2,0,0,5.322381930184805
2,12.0,1,0,0,2,0,0,1,2,2,15,3,0,0,5.322381930184805
2,14.0,1,1,1,2,0,0,1,2,2,15,4,0,0,5.322381930184805
1,6.0,0,1,0,0,0,0,0,0,3,26,1,0,4,5.322381930184805
5,4.0,0,1,0,1,0,0,0,0,3,26,2,0,4,5.322381930184805
1,12.0,0,0,0,2,0,0,0,0,3,26,3,0,4,5.322381930184805
3,4.0,0,2,1,2,0,0,0,0,3,26,4,0,4,5.322381930184805
5,6.0,0,1,0,0,0,0,0,1,3,27,1,0,4,5.322381930184805
3,13.0,0,2,0,1,0,0,0,1,3,27,2,0,4,5.322381930184805
1,12.0,1,0,0,0,0,0,0,2,3,28,1,0,4,5.322381930184805
2,14.0,1,0,1,0,0,0,0,2,3,28,2,0,4,5.322381930184805
2,8.0,1,2,2,0,0,0,0,2,3,28,3,0,4,5.322381930184805
2,12.0,0,1,0,0,0,0,1,2,3,29,1,0,4,5.322381930184805
3,11.0,0,1,0,1,0,0,1,2,3,29,2,0,4,5.322381930184805
1,12.0,0,0,0,2,0,0,1,2,3,29,3,0,4,5.322381930184805
2,6.0,0,1,1,2,0,0,1,2,3,29,4,0,4,5.322381930184805
3,14.0,0,1,1,2,0,0,1,2,3,29,5,0,4,5.322381930184805
1,11.0,0,0,0,0,0,0,0,0,4,35,1,0,5,5.322381930184805
2,14.0,0,1,1,0,0,0,0,0,4,35,2,0,5,5.322381930184805
2,12.0,0,1,1,1,0,0,0,0,4,35,3,0,5,5.322381930184805
2,13.0,0,0,1,2,0,0,0,0,4,35,4,0,5,5.322381930184805
